2023-12-20 12:46:55,169 DEBUG   HandlerThread:1196420 [system_info.py:_save_conda():75] Saving list of conda packages installed into the current environment
2023-12-20 12:46:56,339 DEBUG   HandlerThread:1196420 [system_info.py:_save_conda():87] Saving conda packages done
2023-12-20 12:46:56,365 INFO    HandlerThread:1196420 [system_monitor.py:probe():229] Finished publishing system info
2023-12-20 12:46:59,547 DEBUG   HandlerThread:1196420 [handler.py:handle_request():146] handle_request: status_report
2023-12-20 12:46:59,547 DEBUG   SenderThread:1196420 [sender.py:send_request():409] send_request: status_report
2023-12-20 12:47:01,172 DEBUG   HandlerThread:1196420 [handler.py:handle_request():146] handle_request: partial_history
2023-12-20 12:47:01,471 DEBUG   HandlerThread:1196420 [handler.py:handle_request():146] handle_request: partial_history
2023-12-20 12:47:01,768 DEBUG   HandlerThread:1196420 [handler.py:handle_request():146] handle_request: partial_history
2023-12-20 12:47:02,066 DEBUG   HandlerThread:1196420 [handler.py:handle_request():146] handle_request: partial_history
2023-12-20 12:47:02,363 DEBUG   HandlerThread:1196420 [handler.py:handle_request():146] handle_request: partial_history
2023-12-20 12:47:02,660 DEBUG   HandlerThread:1196420 [handler.py:handle_request():146] handle_request: partial_history
2023-12-20 12:47:02,957 DEBUG   HandlerThread:1196420 [handler.py:handle_request():146] handle_request: partial_history
2023-12-20 12:47:03,254 DEBUG   HandlerThread:1196420 [handler.py:handle_request():146] handle_request: partial_history
2023-12-20 12:47:03,551 DEBUG   HandlerThread:1196420 [handler.py:handle_request():146] handle_request: partial_history
2023-12-20 12:47:03,848 DEBUG   HandlerThread:1196420 [handler.py:handle_request():146] handle_request: partial_history
2023-12-20 12:47:04,145 DEBUG   HandlerThread:1196420 [handler.py:handle_request():146] handle_request: partial_history
2023-12-20 12:47:04,442 DEBUG   HandlerThread:1196420 [handler.py:handle_request():146] handle_request: partial_history
2023-12-20 12:47:04,548 DEBUG   HandlerThread:1196420 [handler.py:handle_request():146] handle_request: status_report
2023-12-20 12:47:04,548 DEBUG   SenderThread:1196420 [sender.py:send_request():409] send_request: status_report
2023-12-20 12:47:04,740 DEBUG   HandlerThread:1196420 [handler.py:handle_request():146] handle_request: partial_history
2023-12-20 12:47:05,037 DEBUG   HandlerThread:1196420 [handler.py:handle_request():146] handle_request: partial_history
2023-12-20 12:47:05,334 DEBUG   HandlerThread:1196420 [handler.py:handle_request():146] handle_request: partial_history
2023-12-20 12:47:05,631 DEBUG   HandlerThread:1196420 [handler.py:handle_request():146] handle_request: partial_history
2023-12-20 12:47:05,929 DEBUG   HandlerThread:1196420 [handler.py:handle_request():146] handle_request: partial_history
2023-12-20 12:47:06,226 DEBUG   HandlerThread:1196420 [handler.py:handle_request():146] handle_request: partial_history
2023-12-20 12:47:06,523 DEBUG   HandlerThread:1196420 [handler.py:handle_request():146] handle_request: partial_history
2023-12-20 12:47:06,822 DEBUG   HandlerThread:1196420 [handler.py:handle_request():146] handle_request: partial_history
2023-12-20 12:47:07,119 DEBUG   HandlerThread:1196420 [handler.py:handle_request():146] handle_request: partial_history
2023-12-20 12:47:07,417 DEBUG   HandlerThread:1196420 [handler.py:handle_request():146] handle_request: partial_history
2023-12-20 12:47:07,713 DEBUG   HandlerThread:1196420 [handler.py:handle_request():146] handle_request: partial_history
2023-12-20 12:47:08,010 DEBUG   HandlerThread:1196420 [handler.py:handle_request():146] handle_request: partial_history
2023-12-20 12:47:08,308 DEBUG   HandlerThread:1196420 [handler.py:handle_request():146] handle_request: partial_history
2023-12-20 12:47:08,604 DEBUG   HandlerThread:1196420 [handler.py:handle_request():146] handle_request: partial_history
2023-12-20 12:47:08,904 DEBUG   HandlerThread:1196420 [handler.py:handle_request():146] handle_request: partial_history
2023-12-20 12:47:09,201 DEBUG   HandlerThread:1196420 [handler.py:handle_request():146] handle_request: partial_history
2023-12-20 12:47:09,498 DEBUG   HandlerThread:1196420 [handler.py:handle_request():146] handle_request: partial_history
2023-12-20 12:47:09,549 DEBUG   HandlerThread:1196420 [handler.py:handle_request():146] handle_request: status_report
2023-12-20 12:47:09,549 DEBUG   SenderThread:1196420 [sender.py:send_request():409] send_request: status_report
2023-12-20 12:47:09,795 DEBUG   HandlerThread:1196420 [handler.py:handle_request():146] handle_request: partial_history
2023-12-20 12:47:10,092 DEBUG   HandlerThread:1196420 [handler.py:handle_request():146] handle_request: partial_history
2023-12-20 12:47:10,389 DEBUG   HandlerThread:1196420 [handler.py:handle_request():146] handle_request: partial_history
2023-12-20 12:47:10,686 DEBUG   HandlerThread:1196420 [handler.py:handle_request():146] handle_request: partial_history
2023-12-20 12:47:10,983 DEBUG   HandlerThread:1196420 [handler.py:handle_request():146] handle_request: partial_history
2023-12-20 12:47:11,281 DEBUG   HandlerThread:1196420 [handler.py:handle_request():146] handle_request: partial_history
2023-12-20 12:47:11,577 DEBUG   HandlerThread:1196420 [handler.py:handle_request():146] handle_request: partial_history
2023-12-20 12:47:11,874 DEBUG   HandlerThread:1196420 [handler.py:handle_request():146] handle_request: partial_history
2023-12-20 12:47:12,171 DEBUG   HandlerThread:1196420 [handler.py:handle_request():146] handle_request: partial_history
2023-12-20 12:47:12,468 DEBUG   HandlerThread:1196420 [handler.py:handle_request():146] handle_request: partial_history
2023-12-20 12:47:12,766 DEBUG   HandlerThread:1196420 [handler.py:handle_request():146] handle_request: partial_history
2023-12-20 12:47:13,063 DEBUG   HandlerThread:1196420 [handler.py:handle_request():146] handle_request: partial_history
2023-12-20 12:47:13,361 DEBUG   HandlerThread:1196420 [handler.py:handle_request():146] handle_request: partial_history
2023-12-20 12:47:13,658 DEBUG   HandlerThread:1196420 [handler.py:handle_request():146] handle_request: partial_history
2023-12-20 12:47:13,956 DEBUG   HandlerThread:1196420 [handler.py:handle_request():146] handle_request: partial_history
2023-12-20 12:47:14,253 DEBUG   HandlerThread:1196420 [handler.py:handle_request():146] handle_request: partial_history
2023-12-20 12:47:14,550 DEBUG   HandlerThread:1196420 [handler.py:handle_request():146] handle_request: partial_history
2023-12-20 12:47:14,556 DEBUG   HandlerThread:1196420 [handler.py:handle_request():146] handle_request: status_report
2023-12-20 12:47:14,556 DEBUG   SenderThread:1196420 [sender.py:send_request():409] send_request: status_report
2023-12-20 12:47:14,851 DEBUG   HandlerThread:1196420 [handler.py:handle_request():146] handle_request: partial_history
2023-12-20 12:47:15,148 DEBUG   HandlerThread:1196420 [handler.py:handle_request():146] handle_request: partial_history
2023-12-20 12:47:15,445 DEBUG   HandlerThread:1196420 [handler.py:handle_request():146] handle_request: partial_history
2023-12-20 12:47:15,742 DEBUG   HandlerThread:1196420 [handler.py:handle_request():146] handle_request: partial_history
2023-12-20 12:47:16,040 DEBUG   HandlerThread:1196420 [handler.py:handle_request():146] handle_request: partial_history
2023-12-20 12:47:16,337 DEBUG   HandlerThread:1196420 [handler.py:handle_request():146] handle_request: partial_history
2023-12-20 12:47:16,634 DEBUG   HandlerThread:1196420 [handler.py:handle_request():146] handle_request: partial_history
2023-12-20 12:47:16,933 DEBUG   HandlerThread:1196420 [handler.py:handle_request():146] handle_request: partial_history
2023-12-20 12:47:17,230 DEBUG   HandlerThread:1196420 [handler.py:handle_request():146] handle_request: partial_history
2023-12-20 12:47:17,526 DEBUG   HandlerThread:1196420 [handler.py:handle_request():146] handle_request: partial_history
2023-12-20 12:47:17,823 DEBUG   HandlerThread:1196420 [handler.py:handle_request():146] handle_request: partial_history
2023-12-20 12:47:18,120 DEBUG   HandlerThread:1196420 [handler.py:handle_request():146] handle_request: partial_history
